id,createAt,payload,RIGHT,LEFT,temperature,ON/OFF
message_75fadf50-7cb9-435f-a356-f1dd0f355f9a,2023-02-10 10:19:17:945,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,ON
message_d3af4c36-f6a7-4a81-9436-c15950b0471e,2023-02-10 10:20:17:950,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_45c7df3e-02b4-48a5-af47-9d327bfa51cd,2023-02-10 10:21:17:955,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_a8fa07e5-a32d-41b4-bcf5-1ca304d656fc,2023-02-10 10:22:17:950,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_1b260b86-0884-4bde-b5bb-2248f96ef68d,2023-02-10 10:23:17:950,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_6c0b4894-850a-43f8-a30b-b3f8af5b6fcf,2023-02-10 10:24:17:948,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_68a70c7e-ee33-4ffe-ba2e-749fe08fc407,2023-02-10 10:25:17:949,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_d770bed1-29a4-4b72-aefe-504fdcde0705,2023-02-10 10:26:17:944,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_0c359cf5-9b07-4562-aa04-112c0ca71ee3,2023-02-10 10:27:17:951,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_7f58b6d5-2313-466f-b9fe-0bbb1ec70a01,2023-02-10 10:28:17:926,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_23394690-fb1f-46e5-9cae-f085d4a86fd3,2023-02-10 10:29:17:928,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_5a3e109b-eb90-4211-96a5-0d158621dfbd,2023-02-10 10:30:17:926,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_cec68000-45bf-4a0a-ae2a-9e6a0f57d449,2023-02-10 10:31:17:926,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_33bfba34-7c92-4c9b-8893-1d44fa36373f,2023-02-10 10:32:17:933,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_770da32a-7306-45ce-8076-b0d68e36c44f,2023-02-10 10:33:17:925,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_d833b1b7-ba3c-47a9-8d2e-2e1fa5f8912b,2023-02-10 10:34:17:926,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_25c9bcf4-e69f-4266-92ca-cddb68c67b41,2023-02-10 10:35:17:919,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_11c10bcb-6342-4383-bed6-218941a4c457,2023-02-10 10:36:17:920,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_b93de6c8-b0f2-45aa-98d7-d061b0f75f45,2023-02-10 10:36:31:904,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_50571d5a-a877-4509-b86b-3f8f1e6d5551,2023-02-10 10:37:17:919,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_c8df50e8-f06a-484b-8387-82beff1fdb96,2023-02-10 10:38:17:919,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_3da1c565-4c0a-4a3c-9c16-e64ed6c3a8a9,2023-02-10 10:39:17:935,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_ef376835-1249-4d89-a56f-7122ba690d11,2023-02-10 10:40:17:902,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_3504132a-6e2d-4d42-8d9a-1802efb0089a,2023-02-10 10:41:17:903,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_83933bde-114f-4fa9-9e22-cd6b07327641,2023-02-10 10:42:17:906,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_f9f86b97-1725-4a07-9e58-406648428eb2,2023-02-10 10:43:17:903,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_0d6553ad-5661-4642-8f67-150152a0224b,2023-02-10 10:44:17:906,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21.1}}",21.1}},21.1,44947,OFF
message_ef02722b-8c80-47bf-8d42-3240842b027e,2023-02-10 10:45:17:902,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_b1785465-0b9d-4032-baed-34370814450d,2023-02-10 10:46:17:901,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_4c61ac35-ef27-45ae-8069-7001c74b32fc,2023-02-10 10:47:17:902,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_3d3b3dd5-f939-46bd-9617-7b99618301a5,2023-02-10 10:48:17:899,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_f204ac9f-556e-42cf-b6fe-f4faff947e2e,2023-02-10 10:49:17:897,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_e149abb0-b735-44ff-ad20-dab36de64bce,2023-02-10 10:50:17:877,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::21}}",21}},21,21,OFF
message_bfe9558e-52d0-49b1-a20b-dd529ddd200f,2023-02-10 10:51:17:879,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_17c84421-36ee-4835-844e-2694dd076bf9,2023-02-10 10:52:17:877,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_228f1da4-63ba-4404-8bb7-2aae51a7aa02,2023-02-10 10:53:17:871,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_97932f8c-367a-479d-b9da-cc591ca924f3,2023-02-10 10:54:17:872,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.9}}",20.9}},20.9,45189,OFF
message_4e366b5b-76bd-4eb2-9aa0-77a6c3ec9a6b,2023-02-10 10:55:17:878,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_8167d054-4029-40f7-8d24-7966ed64209b,2023-02-10 10:56:17:876,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_95a041b7-b7ca-436a-be0f-ed2aab761b87,2023-02-10 10:57:17:875,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_9e0420b0-0ab3-4c83-bd3a-594756768de4,2023-02-10 10:58:17:871,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.8}}",20.8}},20.8,45158,OFF
message_29c89bb7-084b-45af-a952-e7391513ea5c,2023-02-10 10:59:17:876,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_2e500b38-ddca-4d68-8433-2676b9118a1a,2023-02-10 11:00:17:850,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_c4ae678a-3948-47d2-8c45-8a9a321cc9fb,2023-02-10 11:01:17:858,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_493caa87-15f2-42f0-830d-66e5d6fad50a,2023-02-10 11:02:17:852,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.7}}",20.7}},20.7,45127,OFF
message_9523b0ec-df7d-48c6-a883-48295d76beb6,2023-02-10 11:03:17:855,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_bcd1abad-266f-4d34-b066-d1086d245146,2023-02-10 11:04:17:853,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_86019f40-c16e-49b5-8b79-22f9d43aa7f6,2023-02-10 11:05:17:846,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_1654d924-08ac-42d8-95b4-96c2d1c6c39f,2023-02-10 11:06:17:850,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_e3be2afd-9536-4365-930f-bb00488fdfe5,2023-02-10 11:07:17:849,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.6}}",20.6}},20.6,45097,OFF
message_cd57deb3-b0de-4782-b411-3d47c09667c8,2023-02-10 11:08:17:845,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_36f2c374-ac88-403e-aea9-42409eec693e,2023-02-10 11:09:17:844,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_1bea6512-4a4a-434a-9d5c-640e1a277592,2023-02-10 11:10:17:857,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.5}}",20.5}},20.5,45066,OFF
message_bf9f9383-bfd5-4fe4-bd37-ae07c01f470a,2023-02-10 11:11:17:854,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_40f68ff1-edf8-4e8e-ba80-aa2a9dd81dec,2023-02-10 11:12:17:844,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_9a8c3988-83e5-45cd-adf7-466e3b136cdd,2023-02-10 11:13:17:825,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
message_e457c6fb-f323-47c4-b746-7b0a5ac484c4,2023-02-10 11:14:17:828,"{""temperature"":{""id"":1,""txt"":""temperature"",""t""::20.4}}",20.4}},20.4,45036,OFF
